index	 x	 y	 px	 py
2080	 7.380366	 9.500660	 7.294576	 9.662841	
2081	 6.539013	 13.495135	 6.258837	 13.277058	
2082	 2.762537	 10.780375	 2.663069	 10.668097	
2083	 6.739740	 11.395756	 6.777791	 11.269679	
2084	 1.601157	 9.208897	 1.756340	 9.411100	
2085	 4.378178	 9.239191	 4.334607	 9.152612	
2086	 14.903869	 3.979293	 14.778926	 3.896291	
2087	 3.072316	 6.266800	 3.207691	 6.202197	
2088	 1.811902	 4.305479	 1.968035	 4.414550	
2089	 4.578399	 8.107867	 4.723156	 8.140453	
2090	 5.710846	 8.615147	 5.892692	 8.706923	
2091	 3.199001	 2.409548	 3.138003	 2.512559	
2092	 3.871552	 14.411072	 3.974812	 14.519872	
2093	 3.769869	 14.300797	 3.871552	 14.411072	
2094	 7.660915	 7.090293	 7.658897	 7.240280	
2095	 14.580537	 4.031521	 14.629076	 3.889592	
2096	 4.077158	 14.629532	 4.308447	 14.528111	
2097	 14.237129	 6.456954	 14.386034	 6.475043	
2098	 7.822579	 1.921956	 7.816024	 2.063274	
2099	 10.739117	 2.208714	 10.720517	 2.156318	
2100	 2.069422	 12.819626	 2.021898	 12.727736	
2101	 5.102696	 5.173637	 4.973024	 5.241803	
2102	 5.990378	 13.808039	 6.024354	 13.507270	
2103	 5.014443	 5.385971	 4.830623	 5.288939	
2104	 4.583109	 2.697832	 4.524429	 2.730979	
2105	 8.546392	 14.610429	 8.500190	 14.526011	
2106	 7.159089	 3.731936	 7.280772	 3.819647	
2107	 13.988893	 10.492162	 13.910288	 10.364407	
2108	 14.976647	 9.166121	 14.829898	 9.135063	
2109	 9.494941	 13.860479	 9.506474	 13.710923	
2110	 5.843691	 13.218091	 5.985653	 13.301117	
2111	 14.410483	 9.326093	 14.313249	 9.440310	
2112	 14.396461	 7.421111	 14.475185	 7.548792	
2113	 3.630196	 2.695120	 3.511378	 2.603565	
2114	 14.567221	 4.180929	 14.580537	 4.031521	
2115	 7.600643	 8.183503	 7.529504	 8.315560	
2116	 4.813305	 12.948630	 5.117272	 12.819363	
2117	 15.930789	 9.601017	 15.829894	 9.712014	
2118	 8.566282	 3.525415	 8.571615	 3.675320	
2119	 7.744713	 4.465077	 7.808793	 4.329454	
2120	 8.597312	 9.785477	 8.448147	 9.769677	
2121	 13.750857	 14.791647	 13.713455	 14.684244	
2122	 1.629339	 6.860770	 1.614247	 7.050241	
2123	 14.409419	 2.946920	 14.363069	 2.804261	
2124	 15.900219	 2.253150	 15.783545	 2.158878	
2125	 5.412282	 7.776252	 5.608855	 7.869069	
2126	 1.646294	 4.077535	 1.762237	 4.163939	
2127	 8.330812	 1.755444	 8.406687	 1.884838	
2128	 14.986719	 4.104336	 14.903869	 3.979293	
2129	 15.550797	 5.388326	 15.700788	 5.386713	
2130	 3.917031	 2.174143	 3.934589	 2.323112	
2131	 14.514193	 4.321243	 14.567221	 4.180929	
2132	 12.362699	 11.613135	 12.284514	 11.646357	
2133	 14.164414	 9.421642	 14.273149	 9.524970	
2134	 9.088292	 12.918654	 9.132937	 12.760769	
2135	 12.603754	 11.487357	 12.498674	 11.599324	
2136	 10.002334	 10.454016	 9.881400	 10.542757	
2137	 6.926061	 13.352364	 6.829699	 13.373734	
2138	 13.831583	 3.345052	 13.705907	 3.263165	
2139	 1.546081	 5.390558	 1.693809	 5.344027	
2140	 14.536945	 9.439741	 14.450170	 9.638239	
2141	 6.904131	 8.376652	 6.952584	 8.518610	
2142	 5.419288	 2.715437	 5.421731	 2.424753	
2143	 1.470973	 2.575212	 1.614730	 2.618036	
2144	 4.507871	 2.433732	 4.394934	 2.423920	
2145	 1.756340	 9.411100	 1.890525	 9.397236	
2146	 15.686793	 9.784879	 15.650451	 9.930409	
2147	 6.855489	 11.711876	 6.833292	 11.680519	
2148	 7.132373	 10.586574	 7.212373	 10.475293	
2149	 13.133440	 8.470936	 13.297316	 8.569040	
2150	 7.355542	 3.949683	 7.415280	 3.913123	
2151	 5.236940	 12.465146	 5.936718	 12.602206	
2152	 7.147907	 6.274621	 7.111144	 6.420046	
2153	 15.543687	 10.679210	 15.416739	 10.759109	
2154	 4.353360	 6.368494	 4.531822	 6.396980	
2155	 2.066787	 8.797927	 2.050413	 8.615367	
2156	 3.716702	 7.127036	 3.977086	 7.160602	
2157	 7.190856	 6.130901	 7.147907	 6.274621	
2158	 5.457578	 2.570406	 5.421731	 2.424753	
2159	 16.229971	 4.674294	 16.363079	 4.743449	
2160	 1.494850	 5.910689	 1.462136	 5.910112	
2161	 16.491451	 4.665855	 16.363079	 4.743449	
2162	 16.170776	 11.793868	 16.070755	 11.540815	
2163	 7.687063	 14.062140	 7.779481	 14.133390	
2164	 4.151721	 1.953557	 4.021258	 2.027580	
2165	 15.279169	 7.240116	 15.179582	 7.326957	
2166	 5.807110	 13.579297	 5.963258	 13.387593	
2167	 14.117554	 6.723091	 14.022774	 6.839353	
2168	 3.838617	 8.205842	 3.801806	 8.272604	
2169	 13.192469	 4.095860	 13.225393	 3.949519	
2170	 14.772298	 7.085571	 14.714364	 7.223931	
2171	 1.660279	 14.452379	 1.491091	 14.212526	
2172	 7.516466	 5.025773	 7.811293	 4.972888	
2173	 2.889277	 13.817088	 3.146553	 14.027581	
2174	 1.736108	 10.854763	 1.831841	 10.834100	
2175	 9.167925	 7.915525	 9.283801	 8.007396	
2176	 6.022850	 7.028943	 5.880278	 6.982324	
2177	 5.410543	 13.701199	 5.555358	 13.740295	
2178	 12.269050	 14.549372	 12.376430	 14.599532	
2179	 16.225649	 13.940299	 16.076517	 13.924175	
2180	 15.567978	 9.805117	 15.650451	 9.930409	
2181	 4.801157	 12.799123	 4.861687	 12.612953	
2182	 8.203966	 14.235370	 8.136744	 14.101275	
2183	 2.920632	 6.467092	 3.062074	 6.417150	
2184	 2.538955	 2.210552	 2.463530	 2.414294	
2185	 14.833557	 7.873747	 14.639091	 7.936229	
2186	 5.875772	 13.904813	 5.819692	 14.024169	
2187	 12.754858	 10.420540	 12.753380	 10.570533	
2188	 7.969673	 11.502559	 7.845593	 11.259949	
2189	 6.030438	 6.174026	 6.047579	 6.323044	
2190	 2.053954	 12.449094	 2.109986	 12.309952	
2191	 1.524085	 14.515237	 1.491091	 14.212526	
2192	 2.255036	 2.722938	 2.294733	 2.867589	
2193	 1.409785	 14.612373	 1.404924	 14.335308	
2194	 9.354625	 14.700033	 9.252793	 14.634272	
2195	 7.423377	 14.386963	 7.496341	 14.234434	
2196	 13.132435	 2.020452	 13.034261	 1.878763	
2197	 9.284369	 7.138151	 9.297246	 7.137712	
2198	 8.811576	 8.771756	 8.786594	 8.919662	
2199	 5.494169	 13.239336	 5.634504	 13.186363	
2200	 7.603464	 4.515563	 7.744713	 4.465077	
2201	 9.947509	 2.107810	 9.807091	 2.160562	
2202	 7.747329	 9.931785	 7.894509	 9.902833	
2203	 8.957737	 7.527191	 8.991072	 7.637201	
2204	 15.114814	 4.026286	 14.986719	 4.104336	
2205	 16.334183	 8.165736	 16.010071	 8.559163	
2206	 13.374000	 2.261676	 13.410949	 1.982111	
2207	 4.421777	 5.498680	 4.358147	 5.668774	
2208	 9.005504	 8.821681	 8.934048	 8.910848	
2209	 16.446569	 5.782987	 16.384756	 5.906521	
2210	 3.035813	 13.785039	 3.498435	 13.660026	
2211	 16.077227	 2.948661	 16.068689	 2.873084	
2212	 13.986705	 2.477679	 13.878850	 2.496893	
2213	 5.155488	 7.269113	 5.302107	 7.168212	
2214	 7.477487	 4.596986	 7.603464	 4.515563	
2215	 7.974628	 5.815007	 8.072292	 5.937134	
2216	 6.140044	 1.826038	 6.278656	 1.768709	
2217	 16.076508	 9.565435	 15.930789	 9.601017	
2218	 7.827645	 11.702061	 7.845593	 11.259949	
2219	 5.540599	 7.218222	 5.627631	 7.277239	
2220	 6.132291	 13.759452	 6.024354	 13.507270	
2221	 7.803944	 2.225907	 7.737910	 2.360590	
2222	 8.667331	 2.920155	 8.581193	 3.042956	
2223	 5.963978	 13.128474	 6.195591	 13.111474	
2224	 16.397573	 11.878362	 16.315119	 11.753057	
2225	 1.475864	 6.059483	 1.704639	 6.148015	
2226	 2.224588	 6.724940	 2.098276	 6.941642	
2227	 4.269368	 2.707886	 4.300472	 2.561146	
2228	 7.344081	 2.692460	 7.473847	 2.767699	
2229	 13.338125	 4.060025	 13.343807	 3.857442	
2230	 4.775648	 2.743901	 4.663735	 2.675357	
2231	 8.308305	 6.728560	 8.217865	 6.848228	
2232	 1.496517	 2.234985	 1.594478	 2.121391	
2233	 14.538221	 7.058590	 14.643282	 7.165653	
2234	 15.105499	 2.232624	 14.982005	 2.268836	
2235	 5.407032	 4.492895	 5.261542	 4.691630	
2236	 3.878262	 8.107568	 3.838617	 8.205842	
2237	 1.859040	 13.555326	 1.713479	 13.519104	
2238	 14.821490	 8.602737	 14.787073	 8.748735	
2239	 16.083414	 4.706244	 16.229971	 4.674294	
2240	 7.644645	 10.451645	 7.818743	 10.322877	
2241	 9.405848	 11.957335	 9.256293	 11.945778	
2242	 12.442594	 14.239163	 12.636209	 14.232625	
2243	 8.055688	 2.551670	 8.188053	 2.699278	
2244	 2.044636	 2.039818	 2.128516	 2.164173	
2245	 11.221725	 1.980010	 10.958121	 2.009605	
2246	 2.979106	 7.507092	 2.953490	 7.570216	
2247	 13.556944	 9.324206	 13.946825	 9.305903	
2248	 4.120138	 8.519502	 4.210029	 8.598660	
2249	 7.842186	 11.581598	 7.845593	 11.259949	
2250	 9.477086	 14.613412	 9.354625	 14.700033	
2251	 15.534389	 5.239226	 15.683010	 5.259515	
2252	 3.816725	 1.703120	 3.863368	 1.781540	
2253	 6.816067	 13.250377	 6.829793	 13.084104	
2254	 14.599163	 9.192331	 14.573460	 9.201434	
2255	 10.477397	 14.657665	 10.173390	 14.295482	
2256	 14.197333	 9.311687	 14.313249	 9.440310	
2257	 8.332187	 8.931015	 8.381962	 9.072515	
2258	 11.396948	 10.972674	 11.248020	 10.990582	
2259	 8.571189	 4.222544	 8.688533	 4.315980	
2260	 9.010383	 6.750982	 9.098230	 6.872566	
2261	 15.683010	 5.259515	 15.700788	 5.386713	
2262	 7.002026	 11.898088	 6.956276	 11.822970	
2263	 15.621796	 9.649693	 15.686793	 9.784879	
2264	 2.770655	 6.464464	 2.920632	 6.467092	
2265	 7.361183	 8.094972	 7.233662	 8.173955	
2266	 4.267376	 14.243231	 4.246045	 14.391706	
2267	 15.495175	 8.815300	 15.240535	 8.960779	
2268	 16.120840	 10.558146	 16.065081	 10.746290	
2269	 9.225260	 4.715711	 9.330147	 4.822943	
2270	 6.927165	 11.283370	 6.966528	 11.059318	
2271	 7.496341	 14.234434	 7.639441	 14.187140	
2272	 13.743027	 2.834567	 13.788331	 2.737523	
2273	 12.363317	 12.702451	 12.213366	 12.706238	
2274	 15.993277	 10.479231	 15.712680	 10.158708	
2275	 12.764110	 2.161206	 12.585684	 2.224427	
2276	 14.634345	 9.553817	 14.450170	 9.638239	
2277	 15.744431	 7.019999	 15.551770	 7.182535	
2278	 5.555358	 13.740295	 5.643364	 13.831898	
2279	 9.767668	 1.749567	 9.629289	 1.807456	
2280	 8.987427	 7.380158	 9.004324	 7.529204	
2281	 13.235895	 3.467147	 13.427837	 3.499125	
2282	 8.848821	 4.539161	 8.826057	 4.573768	
2283	 15.620765	 11.837359	 15.638843	 11.630195	
2284	 11.487314	 12.122670	 11.396614	 12.129244	
2285	 2.739300	 10.928564	 2.762537	 10.780375	
2286	 15.645550	 9.501585	 15.621796	 9.649693	
2287	 7.638884	 10.108741	 7.765157	 10.063402	
2288	 4.834466	 7.169041	 4.966029	 7.241091	
2289	 13.367500	 4.207120	 13.338125	 4.060025	
2290	 3.872056	 7.957696	 3.816621	 7.970819	
2291	 16.290058	 14.809440	 16.179432	 14.708139	
2292	 9.154356	 12.504364	 9.027620	 12.584601	
2293	 11.224327	 2.648997	 11.327485	 2.575300	
2294	 9.182450	 12.670793	 9.132437	 12.691902	
2295	 14.947925	 6.358730	 14.824784	 6.398030	
2296	 6.549932	 8.992332	 6.642704	 9.018189	
2297	 10.192231	 12.770101	 10.260756	 12.677017	
2298	 3.138954	 13.676126	 3.498435	 13.660026	
2299	 1.943405	 4.032575	 1.919511	 4.180660	
2300	 14.868057	 4.196094	 14.986719	 4.104336	
2301	 10.498084	 14.509099	 10.606660	 14.127349	
2302	 4.066546	 4.976707	 4.031222	 5.061354	
2303	 9.004324	 7.529204	 8.991072	 7.637201	
2304	 9.043198	 6.604616	 9.165149	 6.691954	
2305	 1.594478	 2.121391	 1.802091	 2.106353	
2306	 10.140740	 10.831022	 10.007626	 10.900164	
2307	 16.392847	 12.028287	 16.397573	 11.878362	
2308	 9.070419	 2.313549	 9.010098	 2.450886	
2309	 7.117249	 11.566980	 6.982998	 11.479788	
2310	 1.724787	 3.054634	 1.809391	 3.338850	
2311	 11.618981	 1.835954	 11.515698	 1.944732	
2312	 2.458341	 3.137614	 2.309590	 3.156931	
2313	 15.934938	 12.820251	 15.949987	 12.969494	
2314	 16.076973	 14.453458	 16.035324	 14.457951	
2315	 11.563021	 13.322104	 11.539710	 13.253321	
2316	 11.421762	 2.458629	 11.241000	 2.361560	
2317	 13.964553	 11.005112	 13.961662	 11.088058	
2318	 3.582539	 6.457933	 3.724339	 6.506849	
2319	 5.080148	 13.756427	 5.226825	 13.787823	
2320	 9.038230	 4.799614	 9.204236	 4.905493	
2321	 15.310178	 10.402246	 15.160196	 10.399881	
2322	 8.644115	 13.958101	 8.519619	 13.618117	
2323	 6.476879	 8.664065	 6.454589	 8.862705	
2324	 6.108291	 13.087562	 6.195591	 13.111474	
2325	 2.748140	 4.959195	 2.894057	 4.993955	
2326	 11.930206	 2.335472	 11.879220	 2.287403	
2327	 7.262279	 4.118923	 7.306608	 4.091477	
2328	 3.081502	 1.873155	 2.993661	 1.994744	
2329	 16.032814	 11.128339	 15.946350	 11.050429	
2330	 6.732983	 8.488901	 6.829228	 8.603952	
2331	 13.376007	 6.436326	 13.378798	 6.416878	
2332	 7.555506	 8.794067	 7.426482	 8.870571	
2333	 1.968035	 4.414550	 2.134591	 4.377839	
2334	 15.869091	 13.818274	 15.715544	 13.987583	
2335	 4.935786	 12.732979	 5.117272	 12.819363	
2336	 9.569181	 10.515280	 9.346751	 10.551711	
2337	 5.554890	 8.039493	 5.619945	 8.099109	
2338	 6.770875	 5.896963	 6.524065	 6.055137	
2339	 10.958121	 2.009605	 10.893697	 2.042295	
2340	 13.474966	 8.696149	 13.552860	 8.754755	
2341	 10.566025	 13.698975	 10.588762	 13.506007	
2342	 1.446575	 7.231812	 1.488727	 7.375768	
2343	 1.586915	 8.208947	 1.441271	 8.173061	
2344	 9.292066	 12.444901	 9.154356	 12.504364	
2345	 8.665804	 5.106572	 8.802095	 5.103911	
2346	 9.229323	 5.551181	 9.240884	 5.693096	
2347	 8.559747	 11.457834	 8.702318	 11.504455	
2348	 7.696274	 1.951013	 7.669256	 2.094244	
2349	 15.550370	 7.538456	 15.467256	 7.371329	
2350	 3.572156	 7.877264	 3.676262	 8.000323	
2351	 1.716928	 3.819140	 1.866028	 3.835546	
2352	 15.510515	 1.940868	 15.373171	 1.999702	
2353	 15.337471	 13.329436	 15.523139	 13.442451	
2354	 4.611008	 5.343206	 4.617429	 5.493069	
2355	 14.958554	 10.998091	 14.739537	 11.302240	
2356	 3.266999	 2.860064	 3.139638	 2.832681	
2357	 5.747862	 9.160639	 5.908447	 9.265678	
2358	 12.259985	 2.111719	 12.124282	 2.131386	
2359	 7.858015	 14.422473	 7.810909	 14.280061	
2360	 11.494415	 11.403826	 11.226164	 11.300093	
2361	 3.941973	 2.577388	 3.794629	 2.549285	
2362	 4.390969	 8.296201	 4.524206	 8.227295	
2363	 7.737910	 2.360590	 7.734162	 2.492379	
2364	 15.232767	 3.933620	 15.114814	 4.026286	
2365	 10.464211	 13.589595	 10.588762	 13.506007	
2366	 16.053911	 4.853314	 16.306126	 4.882216	
2367	 6.281754	 13.746766	 6.210145	 13.887666	
2368	 4.706925	 4.783034	 4.837999	 5.013592	
2369	 13.275937	 7.869390	 13.420634	 7.829857	
2370	 8.016005	 6.046302	 8.129462	 6.144422	
2371	 3.167331	 12.844757	 2.996303	 12.658964	
2372	 14.372515	 3.466193	 14.184156	 3.380911	
2373	 5.584728	 2.490828	 5.614697	 2.265919	
2374	 7.894509	 9.902833	 8.000000	 10.000000	
2375	 1.623327	 4.225766	 1.762237	 4.163939	
2376	 13.126662	 7.854655	 13.275937	 7.869390	
2377	 3.859068	 4.403071	 3.792728	 4.537604	
2378	 13.882978	 6.563895	 13.963099	 6.701734	
2379	 11.023149	 11.752321	 10.965128	 11.890645	
2380	 14.444918	 8.943583	 14.527178	 9.044788	
2381	 4.977138	 5.879581	 5.011834	 6.025514	
2382	 9.093159	 3.924349	 9.243158	 3.924082	
2383	 1.440099	 11.191334	 1.511097	 11.059200	
2384	 2.986964	 2.195501	 2.972959	 2.358755	
2385	 9.578629	 2.645555	 9.426558	 2.576867	
2386	 9.428829	 2.508774	 9.413823	 2.551238	
2387	 15.599010	 8.405114	 15.456723	 8.357631	
2388	 4.044709	 9.142638	 4.242054	 9.045824	
2389	 9.038116	 1.819155	 8.923013	 1.915339	
2390	 5.589994	 8.017879	 5.619945	 8.099109	
2391	 15.192576	 7.739138	 15.148764	 8.016814	
2392	 7.412770	 2.559111	 7.484520	 2.754390	
2393	 8.209198	 10.496010	 8.169715	 10.475006	
2394	 5.234164	 13.585055	 5.242695	 13.617680	
2395	 9.706546	 12.945931	 9.628256	 12.994237	
2396	 5.057211	 14.656473	 5.206722	 14.644367	
2397	 2.492820	 13.937011	 2.563423	 13.804666	
2398	 6.092658	 12.938378	 6.242614	 12.941997	
2399	 1.993893	 13.489639	 2.168267	 13.413113	
2400	 5.056874	 6.827000	 5.154476	 6.893131	
2401	 4.873247	 5.159391	 4.830623	 5.288939	
2402	 3.288240	 13.661515	 3.498435	 13.660026	
2403	 14.115262	 8.119538	 14.210388	 8.288621	
2404	 15.078907	 9.275861	 14.888821	 9.470098	
2405	 7.627275	 7.386909	 7.789888	 7.313365	
2406	 8.019338	 12.611671	 8.121967	 12.721066	
2407	 4.140559	 5.957168	 4.257651	 5.941037	
2408	 12.742858	 13.545683	 12.603061	 13.600059	
2409	 13.332869	 4.353068	 13.367500	 4.207120	
2410	 15.021626	 7.057630	 14.991046	 7.199179	
2411	 14.373590	 8.538329	 14.277785	 8.572171	
2412	 2.638363	 9.900198	 2.798855	 9.798728	
2413	 11.928287	 10.969698	 11.897849	 10.822819	
2414	 15.613643	 5.733754	 15.737466	 5.649091	
2415	 7.283712	 9.615368	 7.294576	 9.662841	
2416	 5.996534	 1.869683	 6.140044	 1.826038	
2417	 1.932141	 11.133686	 2.029405	 11.019494	
2418	 12.574803	 13.704976	 12.461231	 13.648890	
2419	 15.256269	 10.262269	 15.185613	 10.207952	
2420	 1.697409	 11.417069	 1.746652	 11.275383	
2421	 3.434498	 13.628216	 3.498435	 13.660026	
2422	 8.070019	 10.643911	 7.934125	 10.564726	
2423	 13.530632	 2.849134	 13.574453	 2.575673	
2424	 1.789287	 10.139892	 1.842736	 10.120019	
2425	 3.528495	 13.745111	 3.666426	 14.057084	
2426	 8.263203	 7.143178	 8.272328	 7.292900	
2427	 16.197790	 9.477172	 16.076508	 9.565435	
2428	 8.072292	 5.937134	 8.016005	 6.046302	
2429	 14.991046	 7.199179	 14.881113	 7.301232	
2430	 13.219924	 4.451777	 13.332869	 4.353068	
2431	 1.972696	 12.674908	 1.987481	 12.581738	
2432	 5.887508	 14.054353	 5.986006	 14.167482	
2433	 8.564569	 7.921306	 8.496707	 8.294179	
2434	 6.033967	 9.024836	 6.183845	 9.018798	
2435	 5.237424	 4.988735	 5.226078	 5.067389	
2436	 16.371994	 7.039001	 16.188843	 7.013583	
2437	 5.819692	 14.024169	 5.823861	 14.071239	
2438	 15.353368	 7.239291	 15.279169	 7.240116	
2439	 14.948539	 11.147756	 14.739537	 11.302240	
2440	 16.096949	 9.366128	 16.076508	 9.565435	
2441	 6.445199	 5.590828	 6.497340	 5.731474	
2442	 15.492942	 5.095066	 15.534389	 5.239226	
2443	 14.030874	 10.636168	 13.909385	 10.866515	
2444	 3.724509	 5.391492	 3.853953	 5.467283	
2445	 7.729097	 8.260960	 7.529504	 8.315560	
2446	 6.987109	 14.097687	 6.957994	 14.216050	
2447	 14.944215	 11.297693	 14.739537	 11.302240	
2448	 3.411062	 9.310488	 3.408599	 9.160508	
2449	 4.433279	 4.654538	 4.648701	 4.653409	
2450	 2.929113	 2.457420	 2.767043	 2.464344	
2451	 13.465980	 9.443477	 13.363350	 9.552872	
2452	 11.755044	 11.361179	 11.636220	 11.452727	
2453	 10.028270	 13.399520	 10.032870	 13.249591	
2454	 13.465002	 4.424065	 13.332869	 4.353068	
2455	 2.079190	 9.521119	 2.228197	 9.538351	
2456	 7.343011	 4.663442	 7.477487	 4.596986	
2457	 6.085903	 12.788530	 6.123390	 12.657442	
2458	 4.723329	 12.670894	 4.861687	 12.612953	
2459	 14.571260	 2.895895	 14.506563	 2.760564	
2460	 6.061255	 14.397340	 6.210411	 14.391486	
2461	 7.090252	 13.477402	 7.087794	 13.678087	
2462	 14.405851	 4.424984	 14.514193	 4.321243	
2463	 7.669256	 2.094244	 7.654531	 2.212652	
2464	 6.707163	 13.353527	 6.829699	 13.373734	
2465	 8.953004	 8.469967	 9.022367	 8.672632	
2466	 3.025153	 10.207441	 2.876434	 10.227003	
2467	 8.803031	 8.472819	 8.849410	 8.578449	
2468	 7.126051	 10.736441	 7.052365	 10.549294	
2469	 1.609400	 3.150477	 1.616413	 3.300313	
2470	 3.876460	 5.730236	 3.939827	 5.768867	
2471	 8.426202	 2.704015	 8.530637	 2.858392	
2472	 2.046475	 10.804462	 2.118585	 10.727796	
2473	 12.422678	 2.848010	 12.405460	 2.576617	
2474	 15.662236	 5.588624	 15.788828	 5.508158	
2475	 5.866528	 1.794862	 5.996534	 1.869683	
2476	 8.492743	 2.414607	 8.438712	 2.554538	
2477	 16.275738	 7.379285	 16.199177	 7.305815	
2478	 6.399636	 5.447916	 6.445199	 5.590828	
2479	 8.934944	 10.975540	 8.926766	 10.961175	
2480	 9.030179	 13.419427	 8.972942	 13.404712	
2481	 2.826916	 4.347839	 2.887379	 4.453079	
2482	 8.780190	 13.894986	 8.904841	 13.554892	
2483	 14.102485	 3.734896	 14.015061	 3.817533	
2484	 14.419146	 4.156973	 14.463019	 4.013533	
2485	 6.689260	 11.719708	 6.700618	 11.588587	
2486	 1.877471	 5.360359	 1.955668	 5.114210	
2487	 14.849698	 2.123801	 14.795308	 1.961344	
2488	 3.028638	 13.934867	 3.146553	 14.027581	
2489	 7.396536	 2.984495	 7.520833	 3.062689	
2490	 10.498216	 14.359099	 10.606660	 14.127349	
2491	 3.620048	 1.701121	 3.172495	 1.753906	
2492	 12.335161	 2.444110	 12.282263	 2.260055	
2493	 8.617410	 14.105705	 8.509419	 14.024109	
2494	 3.602435	 8.527537	 3.734864	 8.605832	
2495	 8.205842	 9.544508	 8.110703	 9.783244	
2496	 4.384825	 2.573579	 4.300472	 2.561146	
2497	 8.621140	 14.761192	 8.675515	 14.659902	
2498	 14.521054	 1.882907	 14.373735	 1.854671	
2499	 7.212373	 10.475293	 7.251575	 10.330506	
2500	 4.502434	 9.268792	 4.378178	 9.239191	
2501	 8.981426	 10.767107	 8.818543	 10.564711	
2502	 1.831841	 10.834100	 2.046475	 10.804462	
2503	 1.628337	 8.353114	 2.016486	 8.469254	
2504	 11.539710	 13.253321	 11.543449	 13.180423	
2505	 12.645605	 13.686806	 12.574803	 13.704976	
2506	 5.733709	 2.508286	 5.872694	 2.256150	
2507	 7.530186	 9.493299	 7.549795	 9.642013	
2508	 5.658254	 6.456790	 5.578051	 6.659799	
2509	 16.319262	 11.466617	 16.375370	 11.442716	
2510	 7.113772	 2.703619	 7.261436	 2.729991	
2511	 5.025635	 14.395582	 5.165076	 14.450865	
2512	 14.879470	 11.014604	 14.739537	 11.302240	
2513	 8.836672	 5.234982	 9.032879	 5.319931	
2514	 5.883235	 13.514465	 5.963258	 13.387593	
2515	 8.710987	 12.294510	 8.585642	 12.212117	
2516	 7.160547	 13.344893	 7.090252	 13.477402	
2517	 2.383686	 5.961782	 2.508691	 6.044691	
2518	 1.776520	 8.376387	 2.016486	 8.469254	
2519	 2.994332	 7.814264	 3.117650	 7.899660	
2520	 6.588828	 8.179955	 6.692016	 8.288822	
2521	 8.907005	 5.542890	 8.943126	 5.688476	
2522	 15.447713	 8.207902	 15.456723	 8.357631	
2523	 9.172609	 7.406525	 9.281722	 7.580227	
2524	 2.433104	 3.569910	 2.315052	 3.728455	
2525	 14.769456	 10.162813	 14.694736	 10.273674	
2526	 9.704638	 2.548421	 9.553907	 2.497607	
2527	 16.265032	 14.085037	 16.225649	 13.940299	
2528	 3.938977	 6.863376	 4.088873	 6.868937	
2529	 9.207408	 5.232604	 9.226109	 5.309642	
2530	 14.273924	 10.070722	 14.133497	 10.141763	
2531	 2.508102	 2.822461	 2.360257	 3.002521	
2532	 2.249864	 10.395452	 2.397167	 10.367131	
2533	 8.034685	 12.060135	 7.833069	 11.851963	
2534	 6.784685	 9.425950	 6.812053	 9.418058	
2535	 3.957250	 8.297636	 4.104128	 8.317556	
2536	 6.550821	 10.911958	 6.562756	 10.792246	
2537	 6.127820	 12.644506	 6.471478	 12.407519	
2538	 14.031096	 14.068279	 13.984745	 14.169411	
2539	 1.608763	 11.972014	 1.748365	 11.839986	
2540	 9.604273	 14.533891	 9.477086	 14.613412	
2541	 5.884323	 9.254672	 5.908447	 9.265678	
2542	 8.305193	 7.735616	 8.449773	 7.820796	
2543	 9.040919	 2.658128	 8.824364	 2.752402	
2544	 7.096368	 3.595679	 7.159089	 3.731936	
2545	 1.764691	 9.991921	 1.871648	 10.008143	
2546	 5.456393	 6.510364	 5.470599	 6.587444	
2547	 5.374911	 5.048712	 5.226078	 5.067389	
2548	 16.018526	 13.346884	 15.879134	 13.402290	
2549	 9.721527	 2.691164	 9.631994	 2.679657	
2550	 6.692016	 8.288822	 6.754574	 8.388169	
2551	 5.407281	 12.588070	 5.936718	 12.602206	
2552	 6.652180	 6.844545	 6.752193	 6.956337	
2553	 15.423460	 11.247353	 15.530676	 11.181431	
2554	 3.623144	 7.244284	 3.769063	 7.279035	
2555	 13.628804	 14.392951	 13.596902	 14.539519	
2556	 7.470498	 10.248547	 7.595998	 10.204995	
2557	 2.432092	 11.417430	 2.291180	 11.468847	
2558	 11.095206	 10.571688	 10.990247	 10.675934	
2559	 8.608421	 9.089445	 8.678596	 9.270124	
2560	 15.379493	 3.964792	 15.732918	 4.303626	
2561	 7.909049	 3.559233	 7.947796	 3.704142	
2562	 8.866101	 6.709960	 9.010383	 6.750982	
2563	 9.161233	 10.774253	 8.981426	 10.767107	
2564	 5.911441	 6.082704	 5.898671	 6.304980	
2565	 13.582105	 7.546210	 13.600677	 7.645320	
2566	 7.521542	 5.381532	 7.833929	 5.649675	
2567	 14.495589	 14.547324	 14.414111	 14.667200	
2568	 15.946350	 11.050429	 15.786015	 11.091225	
2569	 2.671953	 5.088407	 2.894057	 4.993955	
2570	 16.197338	 10.385597	 16.120840	 10.558146	
2571	 9.920625	 12.832779	 9.942681	 12.627428	
2572	 9.243158	 3.924082	 9.279871	 4.047457	
2573	 4.089540	 5.389506	 4.106085	 5.538591	
2574	 6.536304	 9.123920	 6.670065	 9.297911	
2575	 12.629980	 2.094056	 12.548029	 1.990003	
2576	 8.309188	 13.809038	 8.389795	 13.693255	
2577	 9.413823	 2.551238	 9.281694	 2.537952	
2578	 14.142923	 6.870930	 14.022774	 6.839353	
